,clust,Customer ID,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
169,2,1649,1,0,1,2,8,0,1,26.99,0,1,2,2,0,0,0,0,1,0,0,1,0,1,1,80.45,583.45,0.0,0,215.92,799.37
170,2,6018,1,0,0,0,13,4,1,7.22,1,1,2,28,1,0,0,0,1,1,0,1,0,1,0,100.8,1308.1,0.0,0,93.86,1401.9599999999998
171,2,5852,1,0,0,0,10,4,1,7.51,0,1,2,18,0,0,0,0,0,1,0,1,0,1,0,79.25,793.55,0.0,0,75.1,868.65
172,2,1169,1,0,0,0,5,0,1,45.72,0,1,2,6,0,0,0,0,1,1,0,1,0,1,0,89.5,477.7,0.0,0,228.6,706.3
173,2,3402,1,0,0,0,1,0,1,38.78,1,1,2,23,0,0,0,0,1,0,0,1,0,1,0,86.05,86.05,0.0,0,38.78,124.83
174,2,1659,1,0,0,0,10,4,0,0.0,0,1,1,4,0,0,0,0,0,1,0,1,0,1,0,34.7,329.8,0.0,0,0.0,329.8
175,2,1803,1,0,1,1,53,0,1,21.67,1,1,0,6,1,0,0,1,0,0,0,0,1,1,0,60.05,3229.65,0.0,100,1148.51,4478.16
176,2,5311,1,0,1,1,16,4,1,26.12,0,1,2,8,0,1,0,0,0,0,0,1,0,1,1,74.3,1178.25,0.0,0,417.92,1596.17
177,2,487,1,0,0,0,9,0,1,17.56,1,1,2,27,0,0,0,0,0,0,0,1,0,1,0,74.55,622.9,33.25,0,158.04,747.6899999999999
178,1,2091,1,0,1,1,32,3,1,43.51,1,1,2,22,0,0,1,1,1,1,0,1,0,1,0,104.9,3351.55,33.73,0,1392.32,4710.14
179,2,2878,1,0,1,1,1,0,1,17.36,1,1,2,29,0,0,0,0,0,0,0,0,0,1,0,74.4,74.4,0.0,30,17.36,121.76
180,2,2809,1,0,0,0,8,0,1,14.89,0,1,2,20,0,0,0,0,0,0,0,1,0,1,0,69.7,560.85,0.0,0,119.12,679.97
181,2,1684,1,0,1,1,12,4,1,30.63,1,1,2,27,0,1,1,0,1,0,0,1,0,1,0,98.1,1060.2,49.06,0,367.56,1378.7
182,2,1552,1,0,1,1,4,0,1,18.91,1,1,2,20,1,0,0,0,1,1,0,1,0,1,0,99.6,347.65,25.79,0,75.64,397.49999999999994
183,1,3175,1,0,1,1,70,0,1,17.45,1,1,2,20,0,1,1,0,1,1,0,1,0,1,0,102.95,7101.5,15.24,0,1221.5,8307.76
184,2,5260,1,0,0,0,1,0,1,28.64,0,1,2,5,0,0,0,0,0,0,0,1,0,1,0,71.0,71.0,0.0,0,28.64,99.64
185,2,1180,1,0,1,1,47,0,1,26.95,0,1,2,26,0,0,0,0,0,0,0,1,0,0,0,70.55,3309.25,26.99,0,1266.6499999999999,4548.91
186,2,464,1,0,1,1,1,0,1,37.3,0,1,2,8,0,0,0,0,0,0,0,1,0,1,0,69.25,69.25,0.0,0,37.3,106.55
187,2,6224,1,0,0,0,12,4,1,28.63,0,1,0,7,0,1,1,1,0,0,0,0,0,1,1,83.8,1029.75,44.58,80,343.56,1408.73
188,2,4475,1,0,0,0,53,0,0,0.0,0,1,1,25,0,1,1,0,1,1,0,1,0,1,0,54.45,2854.55,20.16,0,0.0,2834.3900000000003
189,1,1965,1,0,0,0,41,0,1,22.56,1,1,2,15,0,0,1,0,1,1,0,1,0,1,0,99.8,4259.3,8.88,0,924.9599999999999,5175.38
190,2,1940,1,0,0,0,5,0,1,2.27,0,1,2,17,0,0,0,0,0,0,0,1,0,1,1,70.25,331.9,12.48,0,11.35,330.77
191,1,1271,1,0,1,1,69,0,1,16.34,1,1,2,4,0,1,0,0,1,0,0,0,0,1,0,89.95,6143.15,6.79,110,1127.46,7373.82
192,2,6819,1,0,0,0,14,4,1,16.32,1,1,2,11,0,0,0,0,0,0,0,1,0,1,0,74.95,1036.75,39.29,0,228.48000000000002,1225.94
193,2,4275,1,0,0,0,32,3,1,33.22,0,1,2,9,0,1,0,0,0,0,0,1,0,1,0,74.4,2276.95,44.31,0,1063.04,3295.68
194,2,2756,1,0,1,1,50,0,1,4.6,0,1,0,24,0,0,0,0,0,0,0,1,0,1,0,71.05,3444.85,0.0,0,229.99999999999997,3674.85
195,2,2572,1,0,0,0,2,0,0,0.0,0,1,1,13,0,0,1,0,0,0,0,1,0,1,0,30.4,78.65,0.0,0,0.0,78.65
196,1,5771,1,0,0,0,23,0,1,17.62,1,1,2,29,0,1,1,0,1,1,0,1,0,1,0,106.4,2483.5,0.0,0,405.26000000000005,2888.76
197,2,3747,1,0,0,0,2,5,1,5.49,1,1,2,25,0,0,0,0,1,0,0,1,0,1,0,85.55,187.45,0.0,0,10.98,198.42999999999998
198,2,2971,1,0,1,1,30,3,1,6.23,0,1,2,4,0,1,1,0,0,0,0,1,0,1,1,79.65,2365.15,0.0,0,186.9,2552.05
199,0,6481,1,0,0,0,1,0,1,22.92,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,19.45,19.45,0.0,0,22.92,42.370000000000005
200,2,3769,1,0,0,0,32,3,1,48.95,1,1,2,9,0,0,0,0,1,0,0,1,0,1,1,85.95,2628.6,0.0,0,1566.4,4195.0
201,2,6128,1,0,0,0,16,0,1,36.83,0,1,1,16,0,0,0,1,1,0,0,1,0,0,0,59.4,1023.9,0.0,0,589.28,1613.1799999999998
202,1,3369,1,0,0,0,38,3,1,47.39,1,1,2,2,0,0,0,1,1,1,0,1,0,1,0,99.55,3734.25,0.0,0,1800.82,5535.07
203,2,4003,1,0,0,0,2,5,1,12.96,0,1,2,20,0,1,1,1,0,1,0,1,0,1,1,95.1,180.25,0.0,0,25.92,206.17000000000002
204,2,5245,1,0,1,1,17,0,1,9.5,0,1,2,16,0,0,0,0,0,1,0,1,0,0,0,81.5,1329.2,0.0,0,161.5,1490.7
205,2,5603,1,0,1,1,3,5,0,0.0,0,1,1,20,0,0,0,0,1,0,0,1,0,1,1,36.45,93.7,0.0,0,0.0,93.7
206,2,6980,1,0,0,0,1,5,0,0.0,0,1,1,21,0,0,0,0,0,0,0,1,0,0,1,25.05,25.05,0.0,0,0.0,25.05
207,1,4539,1,0,1,1,43,2,0,0.0,0,1,1,21,0,1,1,0,1,1,0,1,0,0,1,55.55,2342.2,0.0,0,0.0,2342.2
208,2,5523,1,0,1,2,10,0,1,46.5,1,1,0,4,0,0,0,0,0,1,0,1,0,1,0,86.65,856.65,0.0,0,465.0,1321.65
209,1,6837,1,0,0,0,37,3,1,41.85,1,1,2,2,1,1,0,0,1,1,0,1,0,1,0,106.75,4056.75,0.0,0,1548.45,5605.2
210,1,2743,1,0,1,1,12,0,1,48.5,1,1,2,4,0,1,0,0,1,1,0,1,0,1,0,101.35,1218.55,0.0,0,582.0,1800.55
211,2,2321,1,0,0,0,35,3,1,35.1,1,1,2,29,0,0,0,0,1,1,0,0,0,1,0,95.45,3474.05,0.0,80,1228.5,4782.55
212,2,1804,1,0,0,0,1,5,1,45.8,0,1,2,10,0,0,0,0,0,0,0,1,0,1,0,69.6,69.6,0.0,0,45.8,115.39999999999999
213,2,6966,1,0,0,0,1,5,1,18.37,0,1,2,13,0,0,0,0,1,0,0,1,0,0,0,78.45,78.45,0.0,0,18.37,96.82000000000001
214,2,5722,1,0,0,0,9,5,1,12.91,1,1,2,21,0,0,0,0,0,1,0,1,0,1,0,84.45,762.5,0.0,0,116.19,878.69
215,2,5438,1,0,0,0,38,3,1,5.75,0,1,0,30,0,1,1,1,1,0,0,1,1,1,1,70.15,2497.35,0.0,0,218.5,2715.85
216,1,5887,1,0,0,0,51,2,1,19.49,1,1,2,11,0,0,1,0,1,1,0,1,0,1,0,97.8,4913.3,0.0,0,993.9899999999999,5907.29
217,2,4270,1,0,0,0,5,0,1,41.83,1,1,2,25,0,0,0,0,1,0,0,1,0,1,1,83.15,446.05,0.0,0,209.14999999999998,655.2
218,2,1725,1,0,0,0,2,0,1,23.46,1,1,2,25,0,0,0,0,0,0,0,1,0,1,1,75.45,158.4,0.0,0,46.92,205.32
219,2,5370,1,0,0,0,2,0,1,25.74,0,1,1,6,1,1,0,0,0,0,0,1,0,0,1,54.85,104.2,0.0,0,51.48,155.68
220,2,3672,1,0,1,1,1,0,1,4.89,1,1,2,11,0,0,0,0,1,1,0,1,0,1,0,95.1,95.1,0.0,0,4.89,99.99
221,1,5023,1,0,1,1,53,2,1,7.94,1,1,2,6,0,1,0,0,1,1,0,1,0,1,0,101.9,5549.4,0.0,0,420.82,5970.219999999999
222,1,6183,1,0,1,1,51,2,1,22.14,1,1,2,30,1,0,1,0,1,0,0,1,0,1,0,93.8,4750.95,0.0,0,1129.14,5880.09
223,1,625,1,0,0,0,72,0,1,6.03,1,1,2,2,0,1,1,0,1,1,0,1,2,1,0,104.15,7689.95,0.0,0,434.16,8124.11
224,2,5972,1,0,0,0,5,0,1,4.59,0,1,2,11,0,0,0,0,1,1,0,1,0,1,0,91.4,449.75,0.0,0,22.95,472.7
225,2,3518,1,0,0,0,1,0,1,28.49,1,1,2,18,0,0,0,0,0,0,0,1,0,1,0,75.35,75.35,0.0,0,28.49,103.83999999999999
226,2,3299,1,0,0,0,11,0,1,4.1,1,1,2,5,0,0,0,0,0,1,0,1,0,1,1,84.8,906.85,0.0,0,45.099999999999994,951.95
227,1,4165,1,0,1,1,50,2,1,31.56,1,1,2,4,0,1,1,0,1,0,0,0,0,1,0,95.05,4888.7,0.0,50,1578.0,6516.7
228,2,6369,1,0,0,0,5,0,1,18.69,0,1,1,28,0,0,1,0,0,0,0,1,0,0,0,50.35,237.25,0.0,0,93.45,330.7
229,2,1111,1,0,0,0,5,0,1,36.36,1,1,2,12,0,1,0,0,0,1,0,1,0,1,0,89.8,502.6,0.0,0,181.8,684.4000000000001
230,2,4404,1,0,0,0,9,0,1,10.66,1,1,2,15,0,1,0,0,1,1,0,1,0,1,1,99.45,919.4,0.0,0,95.94,1015.3399999999999
231,2,1549,1,0,0,0,2,0,1,9.55,0,1,2,28,0,0,0,0,0,0,0,1,0,1,0,70.2,115.95,0.0,0,19.1,135.05
232,2,6083,1,0,1,2,51,2,1,43.58,1,1,0,22,0,1,1,0,0,0,0,1,0,1,0,84.2,4146.05,0.0,0,2222.58,6368.63
233,1,4900,1,0,0,0,26,3,1,1.26,1,1,2,18,0,1,1,0,1,1,1,0,0,0,0,105.75,2710.25,0.0,90,32.76,2833.01
234,2,2337,1,0,1,1,18,0,0,0.0,0,1,1,12,0,0,1,0,1,1,1,1,0,1,0,48.35,810.7,0.0,0,0.0,810.7
235,2,1876,1,0,1,1,1,5,1,24.24,0,1,0,9,1,0,0,0,0,0,0,1,0,1,0,49.55,49.55,0.0,0,24.24,73.78999999999999
236,2,5369,1,0,1,1,2,5,1,6.86,0,1,1,20,0,1,0,0,0,0,0,1,0,0,1,50.15,115.1,0.0,0,13.72,128.82
237,1,1205,1,0,1,1,29,3,1,35.38,1,1,2,21,0,1,1,0,0,1,1,0,0,1,0,95.9,2745.2,0.0,50,1026.02,3821.22
238,2,412,1,0,0,0,1,5,0,0.0,0,1,1,15,0,0,0,0,0,0,0,1,0,0,0,25.25,25.25,0.0,0,0.0,25.25
239,1,3094,1,0,1,1,46,2,1,5.36,1,1,2,22,0,0,1,0,1,1,0,1,0,1,0,101.0,4680.05,0.0,0,246.56,4926.610000000001
240,2,6670,1,0,0,0,1,5,1,24.75,0,1,2,22,0,0,0,0,0,0,0,0,0,1,0,71.15,71.15,0.0,20,24.75,115.9
241,2,3389,1,0,0,0,20,0,1,11.82,1,1,2,5,1,0,0,0,0,0,0,1,0,1,0,79.15,1520.9,0.0,0,236.4,1757.3000000000002
242,2,4943,1,0,1,1,46,2,1,48.62,0,1,2,3,0,0,0,0,0,1,0,0,0,1,0,80.4,3605.2,0.0,20,2236.52,5861.719999999999
243,2,3087,1,0,0,0,2,0,1,25.19,1,1,2,14,0,0,0,0,1,1,0,1,0,1,0,93.85,196.75,0.0,0,50.38,247.13
244,2,2949,1,0,0,0,1,5,1,26.22,0,1,0,22,1,0,1,0,0,0,0,1,0,1,0,55.8,55.8,0.0,0,26.22,82.02
245,1,1263,1,0,0,0,41,2,1,42.06,1,1,2,21,0,0,1,0,1,1,0,1,0,1,0,98.4,4187.75,0.0,0,1724.46,5912.21
246,1,6094,1,0,1,1,66,0,1,30.03,1,1,1,15,1,1,1,1,1,0,0,0,2,0,1,79.4,5154.6,0.0,150,1981.98,7286.58
247,1,3503,1,0,0,0,35,3,1,39.69,1,1,2,25,0,0,1,0,1,1,0,1,0,1,0,101.4,3496.3,0.0,0,1389.1499999999999,4885.45
248,2,5923,1,0,0,0,10,0,1,16.88,1,1,2,24,0,0,1,0,0,1,0,1,0,1,0,89.8,914.3,0.0,0,168.79999999999998,1083.1
249,2,4769,1,0,0,0,26,3,1,34.69,0,1,2,27,0,0,0,0,1,1,0,1,0,1,0,91.25,2351.8,0.0,0,901.9399999999999,3253.7400000000002
250,2,4182,1,0,0,0,18,0,1,2.36,1,1,2,21,0,1,0,1,0,0,0,1,0,1,0,85.45,1505.85,0.0,0,42.48,1548.33
251,2,6103,1,0,0,0,1,5,1,28.46,0,1,2,12,0,0,0,0,0,0,0,1,0,1,0,71.65,71.65,0.0,0,28.46,100.11000000000001
252,2,1236,1,0,0,0,1,5,1,48.95,1,1,2,23,0,0,0,0,0,0,0,1,0,1,0,74.2,74.2,0.0,0,48.95,123.15
253,1,5938,1,0,1,8,43,2,1,31.25,1,1,2,20,0,1,0,0,1,1,0,0,0,1,0,101.0,4388.4,0.0,150,1343.75,5882.15
254,2,4933,1,0,1,3,25,3,1,33.63,1,1,2,25,1,0,0,0,0,1,0,1,1,1,0,89.05,2177.45,0.0,0,840.7500000000001,3018.2
255,1,2837,1,0,1,1,36,0,1,16.61,1,1,2,3,0,1,0,0,1,1,0,1,0,1,0,96.5,3436.1,0.0,0,597.96,4034.06
256,2,550,1,0,1,1,1,5,1,49.6,0,1,2,13,0,0,0,0,0,0,0,1,0,0,1,70.85,70.85,0.0,0,49.6,120.44999999999999
257,1,1654,1,0,1,1,41,2,1,45.04,1,1,0,29,0,1,1,1,1,1,0,1,1,1,0,111.95,4534.9,0.0,0,1846.6399999999999,6381.539999999999
258,2,2721,1,0,0,0,1,0,1,16.19,0,1,2,12,0,0,0,0,0,0,0,1,0,0,0,69.1,69.1,0.0,0,16.19,85.28999999999999
259,2,896,1,0,0,0,2,5,1,43.96,1,1,2,14,0,0,1,0,0,0,0,1,0,1,0,78.55,149.55,0.0,0,87.92,237.47000000000003
260,2,4014,1,0,0,0,49,2,1,32.36,1,1,2,2,0,0,0,0,1,1,0,1,0,1,0,96.2,4718.25,0.0,0,1585.6399999999999,6303.889999999999
261,2,3140,1,0,0,0,6,5,1,8.91,0,1,2,27,0,0,1,0,0,0,0,0,0,0,0,74.4,434.1,0.0,20,53.46,507.56
262,2,6336,1,0,1,1,7,5,1,21.43,1,1,2,12,0,0,0,0,0,1,0,1,0,1,0,84.55,646.85,0.0,0,150.01,796.86
263,2,1976,1,0,0,0,20,4,1,29.29,1,1,2,15,0,0,0,0,0,1,1,1,0,1,1,85.8,1727.5,0.0,0,585.8,2313.3
264,1,275,1,0,0,0,54,2,1,33.49,1,1,2,8,0,1,0,0,1,1,1,1,1,1,1,101.5,5373.1,0.0,0,1808.46,7181.56
265,2,3746,1,0,0,0,2,5,1,15.32,0,1,2,21,0,0,0,0,0,0,0,1,0,1,0,69.6,131.65,0.0,0,30.64,162.29000000000002
266,2,6809,1,0,0,0,30,0,0,0.0,0,1,0,7,0,0,1,0,1,0,0,0,0,1,0,40.3,1172.95,0.0,100,0.0,1272.95
267,1,646,1,0,1,1,58,2,1,3.18,1,1,2,5,0,0,1,0,1,1,1,1,0,1,0,98.7,5812.6,0.0,0,184.44,5997.04
268,1,209,1,0,1,1,68,0,1,21.33,1,1,0,24,0,1,0,0,1,1,1,1,0,1,0,100.2,6851.65,0.0,0,1450.4399999999998,8302.09
269,1,6486,1,0,1,1,24,0,1,13.38,1,1,2,12,0,0,0,0,1,1,1,1,0,1,0,93.55,2264.05,0.0,0,321.12,2585.17
270,1,389,1,0,1,1,27,0,1,39.49,1,1,2,7,0,1,1,0,0,1,1,1,0,1,0,95.55,2510.2,0.0,0,1066.23,3576.43
271,2,3899,1,0,0,0,2,0,0,0.0,0,1,1,11,0,0,0,0,0,0,0,1,0,0,0,24.35,41.85,0.0,0,0.0,41.85
272,2,3457,1,0,0,0,29,0,1,20.98,1,1,2,16,0,0,0,1,1,1,0,1,0,0,0,98.65,2862.75,0.0,0,608.42,3471.17
273,2,336,1,0,1,1,5,0,1,6.66,1,1,2,14,0,0,1,0,0,0,0,0,0,1,0,79.9,343.95,0.0,20,33.3,397.25
274,1,1616,1,0,0,0,28,0,1,28.14,1,1,2,10,0,0,1,1,1,1,0,1,0,1,0,103.3,2890.65,0.0,0,787.9200000000001,3678.57
275,1,1369,1,0,0,0,24,0,1,3.23,1,1,2,26,0,1,1,0,1,1,0,1,0,1,1,102.95,2496.7,0.0,0,77.52,2574.22
276,1,6583,1,0,1,7,43,2,1,8.75,1,1,2,13,1,0,1,1,1,1,0,1,1,1,1,109.55,4830.25,0.0,0,376.25,5206.5
277,2,3902,1,0,0,0,2,0,1,5.57,0,1,0,24,1,0,1,0,1,0,0,1,0,0,0,66.4,94.55,0.0,0,11.14,105.69
278,1,1802,1,0,1,6,66,0,1,49.85,1,1,2,14,0,0,0,1,1,1,0,1,0,1,1,100.05,6871.9,0.0,0,3290.1,10162.0
279,1,4559,1,0,1,1,66,0,1,27.75,1,1,2,11,0,0,1,1,1,1,0,1,1,1,1,105.95,6975.25,0.0,0,1831.5,8806.75
280,2,1422,1,0,0,0,31,0,1,15.43,1,1,2,2,0,0,0,0,0,0,0,1,0,1,0,73.9,2217.15,0.0,0,478.33,2695.48
281,2,4899,1,0,0,0,37,0,1,3.3,1,1,2,2,0,0,0,0,1,1,0,1,0,1,0,96.55,3580.3,0.0,0,122.1,3702.4
282,1,3207,1,0,0,0,24,0,1,28.98,1,1,2,30,0,1,0,0,1,1,1,1,0,1,0,101.25,2440.15,0.0,0,695.52,3135.67
283,2,2642,1,0,0,0,2,0,1,43.66,0,1,1,25,0,0,0,0,0,0,0,1,0,1,0,44.15,92.65,0.0,0,87.32,179.97
284,2,5072,1,0,0,0,8,0,1,13.8,1,1,2,6,0,0,0,0,0,0,0,1,0,1,0,75.75,606.25,0.0,0,110.4,716.65
285,2,5612,1,0,1,1,1,0,1,17.51,1,1,2,21,1,0,0,0,0,0,0,1,0,1,0,80.3,80.3,0.0,0,17.51,97.81
286,2,1160,1,0,0,0,9,0,1,43.34,0,1,2,2,0,0,0,0,1,0,0,1,0,1,0,80.85,751.65,0.0,0,390.06000000000006,1141.71
287,2,5298,1,0,0,0,49,2,1,44.88,1,1,2,15,0,0,1,0,0,1,0,1,0,1,1,90.85,4515.85,0.0,0,2199.1200000000003,6714.970000000001
288,2,19,1,0,0,0,1,0,0,0.0,0,1,0,9,0,0,0,0,0,0,0,1,0,1,0,25.1,25.1,0.0,0,0.0,25.1
289,2,1215,1,0,0,0,17,4,1,30.37,0,1,2,28,0,1,1,0,1,0,0,1,0,1,0,89.15,1496.9,0.0,0,516.29,2013.19
290,2,4367,1,0,0,0,3,0,1,2.98,0,1,2,3,0,0,0,0,1,0,0,1,0,1,0,79.9,260.9,0.0,0,8.94,269.84
291,1,4638,1,0,0,0,30,0,1,43.61,1,1,2,8,0,1,0,0,1,1,0,0,0,1,0,99.7,2967.35,0.0,80,1308.3,4355.65
292,2,1701,1,0,1,1,41,2,1,45.84,1,1,2,18,1,0,1,0,0,0,0,1,0,1,0,83.75,3273.55,0.0,0,1879.44,5152.99
293,2,2598,1,0,1,1,42,2,1,2.9,0,1,2,21,1,0,0,0,0,0,0,1,0,1,1,74.15,3229.4,0.0,0,121.8,3351.2000000000003
294,1,6055,1,0,0,0,72,0,1,25.77,1,1,1,6,1,1,1,1,1,1,0,1,2,0,1,92.45,6440.25,0.0,0,1855.44,8295.69
295,2,1352,1,0,1,1,11,4,1,1.28,1,1,2,14,0,0,1,0,1,1,0,1,0,1,0,99.55,1131.2,0.0,0,14.08,1145.28
296,2,6229,1,0,0,0,8,0,1,5.02,1,1,2,26,0,0,1,0,0,0,0,1,0,1,0,81.25,585.95,0.0,0,40.16,626.11
297,2,6394,1,0,0,0,1,0,1,22.56,1,1,0,2,0,0,0,0,0,0,0,1,0,0,1,50.55,50.55,0.0,0,22.56,73.11
298,2,5726,1,0,0,0,27,0,1,31.17,1,1,2,25,0,0,0,0,0,1,1,1,0,1,0,85.25,2287.25,0.0,0,841.59,3128.84
299,2,725,1,0,0,0,1,0,1,16.37,1,1,2,7,0,0,0,0,0,1,1,1,0,1,0,85.05,85.05,0.0,0,16.37,101.42
300,2,4965,1,0,0,0,54,0,1,45.77,1,1,2,10,0,1,0,0,0,0,0,1,0,1,0,79.5,4370.25,0.0,0,2471.5800000000004,6841.83
301,2,491,1,0,0,0,4,0,1,26.23,1,1,2,29,0,0,0,0,0,0,0,1,0,1,0,74.9,321.75,0.0,0,104.92,426.67
302,1,4543,1,0,0,0,25,0,1,36.5,1,1,2,30,1,1,0,0,1,1,0,1,0,1,1,102.8,2660.2,0.0,0,912.5,3572.7
303,2,7023,1,0,0,0,9,0,1,10.04,1,1,2,13,0,0,0,0,0,1,0,1,0,1,0,83.85,790.15,0.0,0,90.35999999999999,880.51
304,2,338,1,0,0,0,27,0,1,16.94,1,1,2,11,0,0,1,0,0,1,0,1,0,0,1,88.3,2467.75,0.0,0,457.38000000000005,2925.13
305,1,2667,1,0,1,1,56,0,1,33.81,1,1,0,29,0,0,1,0,1,1,0,0,0,1,0,100.65,5688.05,0.0,130,1893.3600000000001,7711.41
306,1,5801,1,0,1,1,66,0,1,21.7,1,1,0,3,0,1,1,0,1,1,0,1,2,1,0,80.55,5265.1,0.0,0,1432.2,6697.3
307,2,2050,1,0,1,1,24,0,1,2.05,1,1,2,22,1,0,0,0,0,0,0,1,0,1,0,78.85,1772.25,0.0,0,49.199999999999996,1821.45
308,2,1908,1,0,1,1,24,0,0,0.0,0,1,1,5,1,0,0,0,0,1,0,1,0,0,0,39.1,971.3,0.0,0,0.0,971.3
309,1,5028,1,0,1,1,65,0,1,18.69,1,1,2,30,0,1,1,0,1,1,0,1,1,1,0,106.25,6979.8,0.0,0,1214.8500000000001,8194.65
310,2,6549,1,0,0,0,1,0,1,21.85,1,1,2,29,0,0,0,0,1,1,0,1,0,1,0,94.0,94.0,0.0,0,21.85,115.85
311,2,764,1,0,0,0,15,4,1,4.28,1,1,2,6,0,1,0,0,0,1,0,1,0,0,0,89.85,1424.95,0.0,0,64.2,1489.15
312,1,2365,1,0,0,0,8,0,1,45.16,1,1,2,15,0,1,1,0,1,1,0,1,0,1,0,105.5,829.55,0.0,0,361.28,1190.83
313,2,2139,1,0,0,0,7,0,1,32.4,1,1,2,7,0,0,0,0,0,0,0,1,0,0,1,73.75,545.15,0.0,0,226.79999999999998,771.9499999999999
314,2,4051,1,0,0,0,9,5,1,2.45,1,1,1,7,1,0,0,0,0,0,0,1,0,0,0,54.55,494.05,0.0,0,22.05,516.1
315,2,6138,1,0,0,0,37,3,1,26.95,1,1,2,17,0,0,0,0,0,0,0,1,0,1,0,76.25,2841.55,0.0,0,997.15,3838.7000000000003
316,2,1388,1,0,0,0,3,5,1,2.26,0,1,2,3,0,0,0,0,0,0,0,1,0,1,0,70.4,204.7,0.0,0,6.779999999999999,211.48
317,1,1579,1,0,1,9,48,0,1,43.04,1,1,2,5,1,1,1,1,1,1,0,1,0,0,0,117.45,5438.9,0.0,0,2065.92,7504.82
318,2,3722,1,0,0,0,8,5,0,0.0,0,1,1,4,0,0,1,0,0,0,0,1,0,1,0,29.4,221.9,0.0,0,0.0,221.9
319,2,5081,1,0,1,1,37,3,1,46.61,1,1,2,26,0,0,0,0,1,0,0,1,0,1,0,85.7,3171.15,0.0,0,1724.57,4895.72
320,1,2782,1,0,0,0,28,3,1,9.67,1,1,2,28,0,1,1,0,1,1,0,1,0,1,0,106.15,3152.5,0.0,0,270.76,3423.26
321,2,3749,1,0,0,0,36,3,1,23.33,1,1,2,23,1,0,0,0,1,0,0,1,0,1,0,90.85,3186.7,0.0,0,839.8799999999999,4026.58
322,2,1871,1,0,1,1,4,5,1,42.13,0,1,0,52,0,0,0,0,0,0,0,1,0,0,0,46.0,181.6,0.0,0,168.52,350.12
323,2,2252,1,0,0,0,8,5,1,5.21,0,1,2,8,0,0,1,0,1,1,0,1,0,1,1,94.45,742.95,0.0,0,41.68,784.63
324,1,5296,1,0,0,0,50,0,1,18.92,1,1,2,11,0,0,0,0,1,1,1,1,0,1,0,95.7,4816.7,0.0,0,946.0000000000001,5762.7
325,1,5065,1,0,1,1,61,0,1,35.11,1,1,2,17,0,1,1,0,1,1,0,1,1,1,1,104.4,6405.0,0.0,0,2141.71,8546.71
326,2,1259,1,0,1,1,40,0,0,0.0,0,1,0,3,0,1,0,0,1,0,0,1,0,1,0,39.3,1637.4,0.0,0,0.0,1637.4
327,2,3382,1,0,0,0,2,5,1,41.43,0,1,0,20,0,0,0,0,0,0,0,1,0,1,0,44.7,93.7,0.0,0,82.86,176.56
328,2,2271,1,0,0,0,10,4,1,6.01,1,1,2,27,0,0,0,0,0,1,0,1,0,0,0,85.55,851.75,0.0,0,60.099999999999994,911.85
329,2,876,1,0,1,1,16,4,1,9.93,1,1,2,27,0,0,0,0,0,1,0,1,0,1,1,85.35,1375.15,0.0,0,158.88,1534.0300000000002
330,2,3308,1,0,0,0,2,5,1,31.91,0,1,0,30,0,0,0,0,0,1,0,1,0,1,0,79.6,195.05,0.0,0,63.82,258.87
331,2,3026,1,0,0,0,19,4,1,28.12,1,1,2,25,1,0,0,0,1,0,0,1,0,1,0,90.6,1660.0,0.0,0,534.28,2194.2799999999997
332,2,4609,1,0,0,0,7,0,1,9.7,1,1,2,17,1,1,0,0,0,1,1,1,0,1,1,94.7,673.1,0.0,0,67.89999999999999,741.0
333,2,5871,1,0,0,0,3,0,1,48.34,1,1,2,20,0,0,0,0,0,0,0,1,0,1,0,77.0,237.75,0.0,0,145.02,382.77
334,1,2087,1,0,1,1,40,0,1,19.76,0,1,2,22,0,1,0,1,1,1,1,1,1,1,1,99.2,4062.2,0.0,0,790.4000000000001,4852.6
335,2,4746,1,0,0,0,47,0,1,36.58,0,1,2,20,1,0,0,0,0,1,1,0,0,0,1,85.5,4042.3,0.0,50,1719.26,5811.56
336,2,5693,1,0,0,0,15,0,1,7.99,0,1,2,27,0,1,0,0,0,0,0,1,0,1,1,75.3,1147.45,0.0,0,119.85000000000001,1267.3
337,1,4891,1,0,1,3,24,3,1,49.76,1,1,2,11,0,1,1,0,1,1,1,1,0,1,0,104.25,2433.9,0.0,0,1194.24,3628.1400000000003
338,2,5685,1,0,0,0,15,0,1,12.08,1,1,2,5,0,1,0,0,0,0,0,1,0,1,0,80.2,1217.25,0.0,0,181.2,1398.45
339,2,5725,1,0,0,0,1,0,1,7.23,0,1,2,2,0,0,0,0,0,0,0,1,0,1,0,69.65,69.65,0.0,0,7.23,76.88000000000001
340,2,2569,1,0,1,1,36,3,1,31.65,1,1,2,15,0,0,0,0,0,1,0,1,0,1,0,84.1,3021.6,0.0,0,1139.3999999999999,4161.0
