,clust,Award?,ID#,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
445,3,1,451,106773,0,1,1,1,12900,10,1400,8,8289
446,1,1,452,229397,0,3,1,1,22873,13,0,0,8289
447,0,0,453,14732,0,1,1,1,100,1,0,0,8289
448,2,0,454,383129,0,3,1,1,23608,16,500,1,8289
449,0,0,455,11431,0,1,1,1,1759,4,759,3,8289
450,1,1,456,175461,0,4,1,1,40997,14,0,0,8289
451,0,0,457,52953,0,1,1,1,500,1,0,0,8289
452,2,0,458,182291,0,3,1,1,24155,22,0,0,8289
453,1,1,459,198317,0,5,1,1,61714,16,0,0,8289
454,0,0,460,49053,0,1,1,1,6498,18,950,5,8289
455,0,0,461,22772,0,1,1,1,0,0,0,0,8289
456,1,1,462,34170,0,3,1,1,15476,20,150,1,8289
457,2,0,463,158483,0,2,1,1,9018,11,0,0,8289
458,1,1,464,43285,0,4,1,1,28613,14,0,0,8252
459,2,0,465,52980,0,3,1,1,17078,14,0,0,8237
460,0,0,466,74342,0,1,1,1,4389,12,0,0,8228
461,1,1,467,139849,0,3,1,1,19946,15,0,0,8228
462,3,1,468,26080,0,2,1,1,9872,13,0,0,8228
463,0,0,469,29469,0,1,1,1,2522,4,0,0,8228
464,0,0,470,189252,0,1,1,1,2991,15,0,0,8228
465,1,1,471,382546,0,5,1,1,136619,34,3000,6,8228
466,1,1,472,1113394,2015,5,1,1,60883,26,2600,9,8228
467,1,1,473,459681,0,5,1,1,95531,17,0,0,8228
468,0,0,474,83590,0,1,1,1,3708,22,0,0,8228
469,3,1,475,82528,0,1,1,1,2100,5,600,4,8228
470,0,0,476,5600,0,1,1,1,125,1,0,0,8228
471,3,1,477,743745,2066,1,1,1,4100,20,2500,18,8228
472,1,1,478,43954,0,5,1,1,63463,13,250,1,8228
473,2,0,479,52005,0,3,1,1,11870,15,100,1,8228
474,0,0,480,45494,0,1,1,1,5021,16,600,2,8228
475,1,1,481,171509,0,3,1,1,40090,55,6381,23,8151
476,0,0,482,235947,0,1,1,1,3982,16,0,0,8145
477,2,0,483,153108,0,4,1,1,25802,14,500,1,8137
478,1,1,484,260261,0,4,1,1,33047,21,0,0,8146
479,1,1,485,80223,0,3,1,1,21248,26,2050,7,8121
480,2,0,486,38716,0,2,1,1,8253,21,0,0,8114
481,2,0,487,1125076,0,3,1,1,23046,14,0,0,8107
482,3,1,488,10954,500,1,1,1,2500,1,0,0,8095
483,0,0,489,97099,0,1,1,1,6325,21,1700,5,8085
484,3,1,490,62396,2128,1,1,1,1250,3,0,0,8075
485,1,1,491,40645,0,3,1,1,18348,13,0,0,8067
486,1,1,492,82655,0,5,1,1,101101,19,700,2,8057
487,3,1,493,84035,0,1,1,1,4240,6,1600,4,8114
488,3,1,494,1199220,2919,1,1,1,3800,19,3300,18,8023
489,2,0,495,86345,0,3,1,1,13415,16,350,2,8009
490,3,1,496,2701,0,1,1,1,5000,10,0,0,8002
491,0,0,497,46874,0,1,1,1,9689,38,500,1,7990
492,1,1,498,10879,0,5,1,1,78186,32,3400,12,7981
493,0,0,499,12742,0,1,1,1,0,0,0,0,7966
494,2,0,500,122904,0,4,1,1,37380,21,1300,4,7956
495,0,0,501,10994,0,1,1,1,1250,3,0,0,8007
496,3,1,502,2318,0,2,1,1,8747,14,0,0,7945
497,3,1,503,11070,0,1,1,1,0,0,0,0,7939
498,0,0,504,21921,0,1,1,1,0,0,0,0,7939
499,1,1,505,162521,0,5,1,1,57354,25,0,0,8105
500,3,1,506,207545,0,1,1,1,11137,34,4387,12,8105
501,2,0,507,86112,0,4,1,1,35528,22,0,0,8105
502,0,0,508,18328,0,1,1,1,0,0,0,0,6790
503,2,0,509,217557,0,5,1,1,97584,19,550,2,6679
504,0,0,510,11504,0,1,1,1,100,1,0,0,6675
505,1,1,511,143200,0,5,1,1,79837,28,50,1,6667
506,2,0,512,160703,0,4,1,1,32560,12,0,0,6666
507,3,1,513,910,0,1,1,1,5172,13,0,0,6662
508,0,0,514,94105,0,1,1,1,100,1,0,0,6676
509,0,0,515,18422,0,1,1,1,3297,13,0,0,6653
510,1,1,516,889456,1024,5,1,1,98959,29,850,4,6652
511,3,1,517,9800,589,1,1,1,10348,34,3000,25,6651
512,1,1,518,148318,0,4,1,1,51197,22,350,2,6648
513,0,0,519,26149,0,1,1,1,5190,6,0,0,6646
514,2,0,520,76933,0,4,1,1,28075,17,0,0,6646
515,2,0,521,346178,0,5,1,1,63803,16,0,0,6645
516,3,1,522,22878,0,1,1,1,9039,32,0,0,6641
517,1,1,523,66741,2880,5,1,1,71921,30,2600,7,6638
518,2,0,524,134060,0,4,1,1,46606,13,0,0,6637
519,3,1,525,3305,0,1,1,1,31465,24,1700,10,6633
520,0,0,526,28930,0,1,1,1,8185,17,0,0,6630
521,0,0,527,208519,0,1,1,1,4040,6,450,2,6627
522,2,0,528,58951,0,4,1,1,47994,15,500,1,6625
523,0,0,529,25395,0,1,1,1,2000,1,0,0,6624
524,3,1,530,109248,0,1,1,1,6828,11,0,0,6618
525,0,0,531,43387,0,1,1,1,4942,13,0,0,6613
526,1,1,532,52423,0,4,1,1,26926,13,0,0,6611
527,1,1,533,26858,500,4,1,1,34308,17,900,3,6606
528,1,1,534,5410,0,4,1,1,45890,22,0,0,6603
529,1,1,535,18177,0,3,1,1,12040,12,0,0,6690
530,3,1,536,413509,0,1,1,1,2500,1,0,0,6598
531,1,1,537,98472,1776,5,1,1,124421,45,10250,28,6621
532,1,1,538,86520,3445,5,1,1,64450,20,1000,2,6592
533,0,0,539,16648,0,1,1,1,625,4,0,0,6588
534,1,1,540,267404,0,5,1,1,263685,51,3000,6,6584
535,1,1,541,31478,0,3,1,1,18885,18,0,0,6578
536,3,1,542,17445,0,1,1,1,4500,3,500,1,6576
537,1,1,543,49052,0,4,1,1,46718,17,0,0,6575
538,0,0,544,21689,0,1,1,1,0,0,0,0,6570
539,0,0,545,18302,0,1,1,1,2197,10,0,0,6569
540,0,0,546,26220,0,1,1,1,2775,11,0,0,6647
541,3,1,547,59552,0,1,1,1,7551,22,0,0,6473
542,0,0,548,34962,0,1,1,1,252,3,0,0,6208
543,0,0,549,16153,0,1,1,1,180,1,0,0,6491
544,3,1,550,28931,0,1,1,1,6500,4,500,1,6354
545,3,1,551,202636,0,1,1,1,19000,5,0,0,6119
546,1,1,552,153962,0,5,1,1,90992,21,0,0,6567
547,1,1,553,63311,0,4,1,1,25048,14,0,0,6634
548,3,1,554,8561,0,1,1,1,2050,8,1300,2,6675
549,1,1,555,256219,0,3,1,1,29823,33,6568,16,6561
550,2,0,556,122700,0,3,1,1,18604,13,0,0,6556
551,3,1,557,81419,0,2,1,1,7769,12,350,1,6599
552,0,0,558,13873,0,1,1,1,4833,20,0,0,6519
553,0,0,559,148,0,1,1,1,190,2,0,0,6507
554,1,1,560,178919,0,3,1,1,23387,17,0,0,6555
555,3,1,562,19702,0,1,1,1,3000,1,0,0,6554
556,0,0,563,18820,0,1,1,1,0,0,0,0,6549
557,3,1,564,213849,0,1,1,1,500,1,0,0,6549
558,0,0,565,28077,0,1,1,1,735,6,500,1,6575
559,0,0,566,4528,0,1,1,1,290,1,0,0,6565
560,1,1,567,40418,0,3,1,1,12678,12,0,0,6541
561,3,1,568,380930,0,2,2,1,22485,25,213,1,6539
562,3,1,569,176849,0,1,1,1,7700,11,950,4,6539
563,2,0,570,71235,0,4,1,1,41004,14,0,0,6535
564,1,1,571,76446,0,5,1,1,63811,17,0,0,6550
565,1,1,572,148915,0,3,1,1,23522,16,650,2,6532
566,2,0,573,65034,0,3,1,1,14331,16,800,3,6541
567,1,1,574,35738,0,4,1,1,41264,16,0,0,6526
568,0,0,575,313,0,1,1,1,1600,1,0,0,6525
569,0,0,576,55703,0,1,1,1,0,0,0,0,6520
570,3,1,577,11613,0,1,1,1,2000,1,0,0,6519
571,2,0,578,65672,0,4,1,1,29089,13,0,0,6529
572,0,0,579,84785,0,1,1,1,4570,14,0,0,6514
573,0,0,580,30592,862,1,1,1,2602,7,0,0,6512
574,1,1,581,99293,0,5,1,1,81040,23,1000,2,6508
575,0,0,582,51830,0,1,1,1,0,0,0,0,6507
576,1,1,583,20126,0,5,1,1,78999,28,800,3,6506
577,0,0,584,3294,0,1,1,1,1330,2,0,0,6498
578,3,1,585,11143,0,1,1,1,2800,6,800,5,6529
579,0,0,586,8250,0,1,1,1,250,2,0,0,6486
580,2,0,587,117670,0,5,1,1,53043,19,550,1,6505
581,0,0,588,49454,0,2,1,1,9548,22,250,1,6501
582,0,0,589,58421,0,1,1,1,1000,1,0,0,6532
583,0,0,590,33443,0,1,1,1,0,0,0,0,6476
584,0,0,591,13886,0,1,1,1,0,0,0,0,6465
585,0,0,592,15349,0,1,1,1,250,2,0,0,6457
586,0,0,593,78712,0,1,1,1,0,0,0,0,6433
587,2,0,594,89742,0,4,1,1,39073,13,0,0,6498
588,0,0,595,31311,0,1,1,1,3961,10,0,0,6494
589,3,1,596,133445,8264,1,1,1,3375,13,0,0,6492
590,0,0,597,136161,0,1,1,1,6032,15,0,0,6463
591,0,0,599,9998,0,1,1,1,0,0,0,0,6448
592,1,1,600,37904,0,3,1,1,19052,17,0,0,6487
593,2,0,601,41243,0,4,1,1,27971,7,300,1,6483
594,1,1,602,54011,1604,3,1,1,38380,20,5780,4,6487
595,0,0,603,5351,0,1,1,1,100,1,0,0,6450
596,0,0,604,23334,0,1,1,1,0,0,0,0,6441
597,0,0,605,11255,0,1,1,1,0,0,0,0,6428
598,1,1,606,48127,0,4,1,1,41447,28,0,0,6421
599,1,1,607,329497,0,5,1,1,57264,12,0,0,6484
600,2,0,608,158895,0,4,1,1,41954,15,0,0,6525
601,2,0,609,34540,0,4,1,1,27882,13,0,0,6494
602,1,1,610,117623,0,5,1,1,86582,26,1000,6,6477
603,2,0,611,126409,0,4,1,1,28460,13,0,0,6478
604,1,1,612,112843,0,3,1,1,16137,14,0,0,6472
605,3,1,613,117240,0,1,1,1,1200,3,700,2,6471
606,1,1,614,7216,0,3,1,1,21419,18,0,0,6470
607,0,0,615,26412,0,1,1,1,5086,2,0,0,6552
608,2,0,616,427528,0,4,1,1,35098,16,1600,3,6465
609,0,0,617,1846,0,1,1,1,450,1,0,0,6471
610,0,0,618,45830,0,2,1,1,23404,10,0,0,6459
611,3,1,619,179042,0,1,1,1,25078,50,3350,15,6456
612,3,1,620,41487,500,1,1,1,10885,7,0,0,6451
613,3,1,621,39601,0,1,1,1,3733,9,0,0,6450
614,1,1,622,46142,0,3,1,1,14445,13,0,0,6452
615,1,1,623,110277,0,4,1,1,37110,18,1500,3,6445
616,2,0,625,122928,0,3,1,1,12211,14,0,0,6443
617,1,1,626,146599,0,3,1,1,16463,16,1000,2,6444
618,2,0,627,338656,0,4,1,1,52908,16,0,0,6444
619,1,1,628,54125,0,4,1,1,48874,17,450,3,6463
620,1,1,629,29861,0,4,1,1,28190,15,0,0,6407
621,0,0,630,126148,0,2,1,1,6273,8,0,0,6435
622,3,1,631,62080,2975,2,1,1,19113,32,10650,28,6434
623,1,1,632,175131,0,5,1,1,53495,15,0,0,6431
624,1,1,633,365918,0,5,1,1,83752,23,1373,7,6429
625,2,0,634,105547,0,3,1,1,24973,26,500,1,6415
626,2,0,635,67615,0,3,1,1,14168,13,0,0,6413
627,1,1,636,33554,0,4,1,1,27410,16,350,1,6428
628,0,0,637,163083,0,1,1,1,3825,9,450,4,6428
629,1,1,638,747983,0,4,1,1,26117,15,50,1,6427
630,1,1,639,415070,588,5,1,1,153183,41,3802,20,6423
631,0,0,640,18111,0,1,1,1,4625,26,0,0,6463
632,0,0,641,41526,0,1,1,1,0,0,0,0,6406
633,0,0,642,38021,0,1,1,1,5538,9,0,0,6407
634,0,0,643,17500,0,1,1,1,0,0,0,0,6400
635,0,0,644,5906,0,1,1,1,280,1,0,0,6395
636,0,0,645,70133,0,2,1,1,7396,16,0,0,6392
637,3,1,646,32010,0,1,1,1,12315,6,650,2,6421
638,2,0,647,82605,0,3,1,1,23049,15,0,0,6417
639,1,1,648,77285,0,5,1,1,63841,32,0,0,6417
640,3,1,649,15219,0,1,1,1,0,0,0,0,6427
641,0,0,650,54889,0,2,1,1,13150,4,0,0,6438
642,0,0,651,8910,0,1,1,1,150,1,150,1,6413
643,0,0,652,49891,0,1,1,1,500,1,500,1,6392
644,0,0,653,10484,0,1,1,1,0,0,0,0,6375
645,0,0,654,15496,0,1,1,1,0,0,0,0,6324
646,0,0,655,16714,0,1,1,1,0,0,0,0,6214
647,1,1,656,25835,0,3,1,1,15153,15,0,0,6142
648,0,0,657,3487,0,1,1,1,710,1,0,0,6059
649,3,1,658,347096,0,1,1,1,12000,6,0,0,6408
650,1,1,659,155962,1199,3,1,1,16510,16,50,1,6406
651,3,1,660,160572,0,1,1,1,8163,18,500,1,6403
652,3,1,661,257068,2586,1,1,1,5900,4,400,1,6420
653,1,1,662,48410,0,4,1,1,37869,16,500,1,6395
654,0,0,663,33269,0,1,1,1,4675,10,200,1,6396
655,0,0,664,25685,0,1,1,1,185,3,0,0,6382
656,0,0,665,50500,0,1,1,1,4765,14,0,0,6380
657,2,0,666,97486,0,3,1,1,22707,15,0,0,6387
658,3,1,667,323459,0,1,1,1,12000,8,1500,3,6378
659,3,1,668,11821,0,1,1,1,10697,10,0,0,6387
660,2,0,669,37039,0,4,1,1,29976,18,0,0,6375
661,0,0,670,28306,0,1,1,1,233,3,0,0,6371
662,1,1,671,109532,0,5,1,1,128048,53,7939,26,6372
663,1,1,672,91974,0,3,1,1,19223,18,500,1,6372
664,1,1,673,65823,0,4,1,1,28208,19,300,3,6373
665,2,0,675,104824,0,3,1,1,14582,15,0,0,6366
666,0,0,676,16061,0,1,1,1,2750,11,0,0,6366
667,0,0,677,55237,0,2,1,1,5547,14,0,0,6358
668,0,0,678,10491,0,1,1,1,5025,11,150,1,6357
669,1,1,679,192334,0,4,1,1,33950,21,1450,4,6366
670,1,1,680,45501,0,4,1,1,49656,17,316,1,6375
671,0,0,681,18661,0,1,1,1,0,0,0,0,6352
672,2,0,682,89668,0,4,1,1,29130,14,0,0,6350
673,3,1,683,53327,0,1,1,1,8650,6,650,2,6350
674,2,0,684,133143,0,4,1,1,43643,14,50,1,6385
675,1,1,685,22268,0,3,1,1,23582,15,200,1,6339
676,3,1,686,26556,3490,1,1,1,2845,14,720,4,6339
677,1,1,687,9601,0,3,1,1,20467,16,0,0,6338
678,2,0,688,280561,0,3,1,1,12154,13,0,0,6337
679,0,0,689,146248,0,1,1,1,2900,4,1400,3,6333
680,0,0,690,9483,0,1,1,1,1000,1,0,0,6340
681,3,1,691,119082,5051,1,1,1,4230,17,3600,14,6340
682,1,1,692,232171,0,3,1,1,22258,30,650,2,6340
683,1,1,693,369816,1745,4,1,1,46942,35,7266,17,6340
684,0,0,694,37381,0,1,1,1,6091,16,0,0,6332
685,1,1,695,173543,0,5,1,1,92752,25,0,0,6329
686,0,0,696,31211,0,1,1,1,280,4,100,1,6330
687,1,1,697,47780,0,5,1,1,88773,20,250,2,6329
688,2,0,698,79479,0,3,1,1,23167,13,0,0,6118
689,2,0,699,81960,0,4,1,1,37072,22,700,7,6326
690,0,0,700,20162,0,1,1,1,2750,15,0,0,6324
691,2,0,701,105683,0,4,1,1,28386,17,0,0,6361
692,1,1,702,234327,0,4,1,1,30406,28,150,2,6319
693,1,1,703,463494,0,3,1,1,27390,17,750,1,6323
694,0,0,704,17334,0,1,1,1,6783,27,50,1,6318
695,0,0,705,57909,0,1,1,1,5150,4,0,0,6323
696,0,0,706,17949,0,1,1,1,0,0,0,0,6312
697,3,1,707,529477,0,2,1,1,31624,28,2098,5,6311
698,0,0,708,71543,0,1,1,1,0,0,0,0,6305
699,2,0,709,111897,0,3,1,1,14728,14,0,0,6310
700,0,0,710,61598,0,1,1,1,0,0,0,0,6311
701,2,0,711,417875,0,4,1,1,44472,18,0,0,6308
702,1,1,712,340874,0,5,1,1,68090,43,5676,27,6305
703,3,1,713,32774,0,1,1,1,0,0,0,0,6304
704,1,1,714,242910,1115,5,1,1,103935,18,500,1,6296
705,1,1,715,137843,0,4,1,1,45416,24,250,1,6302
706,3,1,716,30530,0,1,1,1,5590,12,2950,9,6298
707,0,0,717,30973,0,1,1,1,0,0,0,0,6298
708,3,1,718,238749,0,1,1,1,7134,14,3134,12,6297
709,0,0,719,16803,0,1,1,1,1287,6,0,0,6291
710,3,1,720,23553,810,1,1,1,1587,4,487,2,6295
711,1,1,721,48161,0,4,1,1,41174,24,0,0,6294
712,0,0,722,21616,0,1,1,1,0,0,0,0,6291
713,3,1,723,13114,0,2,1,1,14029,13,0,0,6289
714,2,0,724,117120,0,4,1,1,41278,17,500,1,6288
715,2,0,725,52987,0,3,1,1,17510,15,0,0,6289
716,2,0,726,150176,0,4,1,1,29999,17,400,1,6284
717,1,1,727,19002,0,3,1,1,22675,21,0,0,6277
718,1,1,728,60976,0,5,1,1,97318,31,7000,14,6282
719,0,0,729,50675,0,1,1,1,1100,2,100,1,6282
720,0,0,730,65466,0,2,1,1,5488,13,0,0,6280
721,1,1,731,64280,0,3,1,1,21721,18,0,0,6280
722,3,1,732,14523,0,1,1,1,4197,4,0,0,6276
723,1,1,733,384470,0,3,1,1,20468,16,0,0,6280
724,0,0,734,9157,0,1,1,1,75,2,0,0,6274
725,1,1,735,151904,733,5,1,1,76440,25,950,8,6273
726,1,1,736,13781,0,4,1,1,48914,19,500,1,6269
727,2,0,737,40567,0,3,1,1,18122,16,0,0,6268
728,2,0,738,43090,0,3,1,1,11411,10,0,0,6259
729,0,0,739,1875,0,1,1,1,1250,3,0,0,6266
730,1,1,740,126555,0,4,1,1,41253,19,0,0,6280
731,1,1,741,16472,0,4,1,1,45517,12,0,0,6262
732,0,0,742,21270,0,1,1,1,318,10,0,0,6256
733,0,0,743,33410,0,1,1,1,818,12,0,0,6255
734,3,1,744,15750,0,1,1,1,1065,3,0,0,6254
735,0,0,745,104665,0,2,1,1,9547,12,0,0,6249
736,1,1,746,86285,0,5,1,1,61274,14,0,0,6249
737,0,0,747,41967,0,1,1,1,2125,10,0,0,6247
738,0,0,748,35026,0,1,1,1,9799,27,500,1,6247
739,2,0,749,138411,0,5,1,1,53843,14,0,0,6247
740,1,1,750,127693,0,3,1,1,17383,15,0,0,6246
741,1,1,751,52050,0,4,1,1,43190,14,0,0,6245
742,0,0,752,37162,0,1,1,1,0,0,0,0,6241
743,3,1,753,440265,4081,1,1,1,22750,15,1250,10,6234
744,3,1,754,66572,0,2,1,1,8048,14,450,2,6240
745,2,0,755,237093,0,4,1,1,42020,15,0,0,6240
746,0,0,756,79561,0,1,1,1,6333,12,400,2,6231
747,0,0,757,131528,0,2,1,1,10365,17,500,1,6227
748,0,0,758,11820,0,1,1,1,2045,5,0,0,6227
749,0,0,759,20810,0,1,1,1,1713,13,0,0,6225
750,2,0,760,189423,0,5,1,1,63584,31,600,1,6476
751,3,1,761,96477,0,1,1,1,2987,13,0,0,6221
752,0,0,762,106471,0,1,1,1,8444,5,100,1,6220
753,1,1,763,33374,0,3,1,1,20441,13,0,0,6214
754,1,1,764,210018,0,4,1,1,48914,16,0,0,6217
755,0,0,765,26740,0,1,1,1,619,7,0,0,6213
756,2,0,766,244216,0,4,1,1,39166,14,0,0,6214
757,2,0,767,76737,0,4,1,1,34648,31,0,0,6211
758,1,1,768,20999,0,3,1,1,15914,13,0,0,6206
759,1,1,769,43179,0,3,1,1,11915,6,0,0,6214
760,3,1,770,119214,0,2,1,1,10028,16,0,0,6205
761,0,0,771,14988,0,1,1,1,2100,10,0,0,6203
762,0,0,772,21334,0,1,1,1,5472,20,0,0,6200
763,2,0,773,104307,0,4,1,1,51769,24,450,1,6197
764,1,1,774,34357,0,5,1,1,73622,25,100,1,6198
765,2,0,775,231437,0,3,1,1,31266,26,1550,4,6340
766,0,0,776,14662,0,1,1,1,1110,12,0,0,6197
767,1,1,777,13144,0,3,1,1,18615,18,0,0,6196
768,1,1,778,10978,0,3,1,1,14313,11,0,0,6193
769,2,0,779,150698,0,4,1,1,43589,20,1200,4,6193
770,0,0,780,18035,0,1,1,1,811,2,0,0,6193
771,0,0,781,194604,0,2,1,1,6606,10,0,0,6190
772,3,1,782,117852,2376,1,1,1,11406,21,3850,13,6186
773,2,0,783,32356,0,3,1,1,22918,19,0,0,6571
774,1,1,784,44247,948,4,1,1,40939,26,0,0,6184
775,0,0,785,23431,0,1,1,1,3546,10,0,0,6182
776,3,1,786,37773,0,2,1,1,8436,15,0,0,6179
777,0,0,787,245758,0,1,1,1,2750,4,750,2,6179
778,0,0,788,63587,0,1,1,1,500,1,500,1,6184
779,3,1,789,15088,0,1,1,1,5625,15,0,0,6177
780,2,0,790,152539,0,5,1,1,65972,14,0,0,6187
781,1,1,791,333500,0,5,1,1,69780,23,1258,4,6171
782,3,1,792,15064,0,1,1,1,2910,9,0,0,6171
783,0,0,793,19032,0,1,1,1,2375,12,0,0,6169
784,2,0,794,66434,0,3,1,1,13041,13,0,0,6230
785,0,0,795,146097,0,2,1,1,6919,16,0,0,6165
786,0,0,796,8207,0,1,1,1,1750,7,0,0,6184
787,2,0,797,293648,0,3,1,1,22148,15,0,0,6161
788,1,1,798,147472,0,3,1,1,20645,16,0,0,6163
789,1,1,799,103993,0,3,1,1,14149,13,100,1,6158
790,3,1,800,34651,0,1,1,1,4000,6,500,1,6157
791,2,0,801,102339,0,4,1,1,47498,19,0,0,6156
792,2,0,802,149167,0,4,1,1,48521,13,0,0,6155
793,1,1,803,105249,0,4,1,1,36093,15,0,0,6153
794,0,0,804,55610,0,1,2,1,5095,13,0,0,6151
795,3,1,805,70391,0,1,1,1,6000,4,0,0,6150
796,1,1,806,74645,0,4,1,1,40367,18,0,0,6147
797,1,1,807,26939,0,4,1,1,29264,15,0,0,6148
798,2,0,808,207655,500,5,1,1,78967,31,0,0,6144
799,3,1,809,7421,0,1,1,1,0,0,0,0,6142
800,2,0,810,74924,6286,4,1,1,59650,13,0,0,6141
801,0,0,811,17599,0,1,1,1,100,1,0,0,6029
802,0,0,812,5594,0,1,1,1,370,1,0,0,5835
803,1,1,813,66122,0,3,1,1,11756,13,0,0,5630
804,0,0,814,12024,0,1,1,1,0,0,0,0,5119
805,1,1,815,42044,2253,3,1,1,11433,10,0,0,6140
806,1,1,816,83105,0,4,1,1,65077,28,753,3,6137
807,1,1,817,152063,0,4,1,1,34257,19,1100,3,6159
808,2,0,818,59546,0,3,1,1,20730,4,0,0,6135
809,0,0,819,1258,0,1,1,1,475,4,0,0,6134
810,0,0,820,75181,0,1,1,1,2455,7,1100,3,6133
811,1,1,821,68255,0,3,1,1,19077,22,400,2,6130
812,1,1,822,58229,0,5,1,1,53108,16,500,1,6137
813,2,0,823,97349,0,4,1,1,42774,14,0,0,6128
814,1,1,824,131424,0,5,1,1,58814,14,50,1,6128
815,3,1,825,24011,0,2,1,1,20442,9,0,0,6123
816,0,0,826,64538,0,1,1,1,0,0,0,0,6123
817,0,0,827,3832,0,1,1,1,1000,1,0,0,6120
818,1,1,828,3268,0,4,1,1,52263,32,0,0,6120
819,0,0,829,36790,0,1,1,1,7158,14,0,0,6133
820,3,1,830,363165,2565,1,1,1,5950,11,1850,8,6116
821,0,0,831,179382,0,1,1,1,4225,7,0,0,6115
822,3,1,832,218207,0,1,1,1,8500,4,0,0,6114
823,1,1,833,765738,0,5,1,1,62133,14,0,0,6112
824,0,0,834,54265,0,1,1,1,0,0,0,0,6109
825,2,0,835,69959,0,3,1,1,16504,13,0,0,6108
826,3,1,836,86380,2643,1,1,1,13500,3,0,0,6102
827,0,0,837,48321,0,1,1,1,0,0,0,0,6102
828,2,0,838,78130,0,4,1,1,37251,15,900,2,6120
829,1,1,839,25333,0,3,1,1,11229,16,300,2,6099
830,2,0,840,54522,0,3,1,1,21221,45,2500,5,6125
831,2,0,841,75413,0,4,1,1,31726,18,0,0,6094
832,1,1,842,292533,0,5,1,1,64186,15,1000,2,6095
833,3,1,843,114932,8559,1,1,1,3150,13,1650,12,6092
834,1,1,844,18932,0,3,1,1,24660,22,0,0,6091
835,1,1,845,35997,0,5,1,1,71171,19,900,5,6088
836,2,0,846,136664,0,4,1,1,36024,15,0,0,6086
837,1,1,847,173191,0,4,1,1,31503,13,0,0,6084
838,0,0,848,16528,0,1,1,1,250,2,0,0,6081
839,1,1,850,119932,0,3,1,1,22463,26,5177,11,6077
840,2,0,851,144171,0,4,1,1,33200,15,0,0,6073
841,2,0,852,77109,0,5,1,1,60000,7,0,0,6071
842,2,0,853,144973,0,3,1,1,23703,14,0,0,6280
843,0,0,854,75027,0,1,1,1,1390,3,500,1,6067
844,1,1,855,96387,0,4,1,1,43512,20,0,0,6065
845,0,0,856,34854,0,1,1,1,750,5,650,4,6063
846,0,0,857,44307,0,2,1,1,7944,8,0,0,6060
847,2,0,858,73836,0,5,1,1,64748,19,0,0,6087
848,0,0,859,20126,0,1,1,1,0,0,0,0,6053
849,1,1,860,56268,0,4,1,1,33447,14,100,1,6017
850,1,1,861,25629,0,4,1,5,107308,36,600,2,5966
851,1,1,862,70774,0,3,1,1,32635,31,1400,14,5931
852,0,0,863,6371,0,1,1,1,1404,8,0,0,5905
853,2,0,864,95595,0,3,1,1,12060,14,0,0,5877
854,2,0,865,51843,0,4,1,1,40997,17,0,0,5859
855,2,0,866,84868,0,4,1,1,33187,15,0,0,6057
856,0,0,867,79629,0,1,1,1,2550,2,50,1,6091
857,0,0,868,58620,0,1,1,1,2125,10,0,0,6051
858,1,1,869,70380,0,5,1,1,74399,12,0,0,6050
859,2,0,870,93473,0,3,1,1,20257,15,0,0,6049
860,3,1,871,131621,0,2,1,1,27846,31,6047,11,6045
861,2,0,872,195563,0,3,1,1,16715,13,0,0,6042
862,3,1,873,21138,0,1,1,1,4500,2,0,0,6031
863,0,0,874,93319,0,1,1,1,270,3,100,1,6043
864,1,1,875,56606,3818,4,1,1,61634,14,100,1,6039
865,1,1,876,38763,0,4,1,1,34652,13,0,0,6037
866,3,1,877,16430,0,2,1,1,8528,12,0,0,6036
867,0,0,878,61440,0,2,1,1,8156,25,0,0,6032
868,3,1,879,206648,0,1,1,1,5132,16,2450,11,6030
869,3,1,880,323273,0,1,1,1,9000,5,500,1,6028
870,1,1,881,76702,0,3,1,1,21568,17,0,0,6025
871,1,1,882,19348,0,3,1,1,17059,19,0,0,6022
872,3,1,883,31669,0,2,1,1,8384,15,0,0,6018
873,0,0,884,40902,0,1,1,1,4850,7,1350,5,6018
874,0,0,885,16906,0,1,1,1,2750,15,0,0,6017
875,3,1,886,65508,0,1,1,1,14000,7,2500,5,6015
876,0,0,887,10152,0,1,1,1,0,0,0,0,6010
877,1,1,888,21461,0,3,1,1,40806,28,0,0,6011
878,0,0,889,28979,0,2,1,1,6494,12,0,0,6010
879,0,0,890,24711,0,1,1,1,3193,11,500,1,6009
880,1,1,891,301447,0,5,1,1,63866,18,500,1,6004
881,2,0,892,234308,0,3,1,1,21078,15,200,1,6007
882,0,0,893,37832,0,1,1,1,0,0,0,0,6004
883,2,0,894,135168,0,4,1,1,29156,16,300,2,6002
884,2,0,895,134650,0,4,1,1,40232,17,2055,2,6000
885,1,1,896,20665,0,3,1,1,19947,16,0,0,5997
886,3,1,897,5546,0,1,1,1,2631,6,0,0,5995
887,2,0,898,91736,0,4,1,1,26724,14,0,0,5994
888,0,0,899,444159,0,1,1,1,0,0,0,0,5993
889,3,1,900,94167,0,1,1,1,6500,4,500,1,5990
890,0,0,901,132256,0,2,1,1,15040,24,899,3,5988
891,1,1,902,149959,0,5,1,1,85844,51,1400,4,5986
892,0,0,903,104338,0,1,1,1,2500,1,0,0,5982
